area,pre,shock,post,class
DE.NW,1.0542850296850457,-0.7454540613934666,4.925321477063976,"Temporary decline, rebounded"
DE.RP,4.7332832456799405,10.74380165289256,10.443275732531932,Relative persistent improvement
DE.SH,1.7805526650479824,7.2262689328246035,7.630939993062782,Relative persistent improvement
DE.SL,-6.972159446073952,-10.097610232245035,-10.097610232245035,Relative persistent decline
DE.SN,1.0151020369075778,5.051569098761767,0.09576434310448848,Improvement then reversal
DE.ST,-0.6718624025799513,5.576457941413597,-8.196721311475411,Improvement then reversal
DE.TH,-3.920441180314158,5.815321084132668,-1.3068137267713862,Relative persistent improvement
DJ.DJ,43.20987654320989,30.8641975308642,-108.0246913580247,Relative persistent decline
DK.81,7.426823940585409,13.78877238968982,-6.826124945391,Improvement then reversal
DK.82,-4.204470015490154,-3.017562212074272,-0.7040978494839969,Relative persistent improvement
DK.83,8.475906451106576,9.613875372782923,2.943023073300895,Improvement then reversal
DK.84,4.488608678961123,8.213120321289885,7.05036396119716,Relative persistent improvement
DK.85,33.35960073548726,29.55082742316785,30.8641975308642,Relative persistent decline
DM.04,-93.02325581395348,-77.51937984496124,-96.89922480620154,Improvement then reversal
DO.01,25.098601649336683,39.440659734671925,-7.171029042667624,Improvement then reversal
DO.02,38.46153846153847,-38.46153846153847,115.38461538461539,"Temporary decline, rebounded"
DO.13,-38.123167155425215,-139.29618768328447,-395.89442815249265,Relative persistent decline
DO.25,47.02194357366771,86.20689655172414,47.02194357366771,Relative persistent improvement
DZ.01,9.140767824497257,68.55575868372942,146.25228519195613,Relative persistent improvement
DZ.02,25.094102885821833,10.97867001254705,6.273525721455458,Relative persistent decline
DZ.03,6.9333333333333345,10.666666666666666,21.333333333333332,Relative persistent improvement
DZ.04,24.596464258262877,24.980784012298237,11.529592621060724,Improvement then reversal
DZ.05,-6.497589603856634,-17.81597149444561,-10.479983232026829,Relative persistent decline
DZ.06,-6.62251655629139,-7.791195948578108,-30.190884300740166,Relative persistent decline
DZ.07,-13.322884012539182,-14.367816091954023,-6.530825496342738,"Temporary decline, rebounded"
DZ.08,15.286624203821656,-22.29299363057325,-12.738853503184714,Relative persistent decline
DZ.09,-0.5011275369581562,-6.264094211976948,5.011275369581558,"Temporary decline, rebounded"
DZ.10,50.670640834575266,48.435171385991055,0.0,Relative persistent decline
DZ.11,114.28571428571426,71.42857142857142,238.09523809523807,"Temporary decline, rebounded"
DZ.12,32.20338983050847,10.593220338983052,46.610169491525426,"Temporary decline, rebounded"
DZ.13,-3.899220155968807,-18.37132573485303,-20.995800839832036,Relative persistent decline
DZ.14,30.792917628945343,48.1139337952271,42.34026173979984,Relative persistent improvement
DZ.15,0.8393956351426975,-0.6994963626189152,-19.5858981533296,Relative persistent decline
DZ.16,1.3130428927344964,3.4509460642380994,0.8416941620092923,Improvement then reversal
DZ.17,60.5060506050605,35.75357535753575,165.01650165016503,"Temporary decline, rebounded"
DZ.18,8.318478906714201,13.368983957219248,17.825311942958997,Relative persistent improvement
DZ.19,5.117102932493604,-16.236961228104704,-20.665223381224166,Relative persistent decline
DZ.20,30.105777054515862,30.512611879576887,16.27339300244101,Improvement then reversal
DZ.21,24.630541871921185,10.55594651653765,84.44757213230119,"Temporary decline, rebounded"
DZ.22,-19.784524975514202,-30.852105778648383,-36.23898139079334,Relative persistent decline
DZ.23,-24.769992922859164,-24.416135881104033,-26.89313517338995,Improvement then reversal
DZ.24,9.216589861751151,-3.840245775729647,23.04147465437788,"Temporary decline, rebounded"
DZ.25,-8.740871874308477,-17.979641513609206,-7.745076344323966,"Temporary decline, rebounded"
DZ.26,21.712907117008445,75.39203860072377,96.50180940892642,Relative persistent improvement
DZ.27,-8.537490720118782,14.847809948032666,14.847809948032666,Relative persistent improvement
DZ.28,37.18535469107551,71.51029748283753,37.18535469107551,Relative persistent improvement
DZ.29,27.167630057803468,15.895953757225431,2.890173410404624,Relative persistent decline
DZ.30,17.358171041490262,6.350550381033023,-4.233700254022015,Relative persistent decline
DZ.31,-3.6414080110976244,-7.369516212935668,-26.010057222125887,Relative persistent decline
DZ.34,91.93245778611633,150.093808630394,178.23639774859288,Relative persistent improvement
DZ.35,1.0917030567685586,-1.8195050946142648,-10.91703056768559,Relative persistent decline
DZ.38,141.1042944785276,168.7116564417178,122.69938650306749,Improvement then reversal
DZ.39,90.27777777777777,-52.08333333333333,-121.52777777777777,Relative persistent decline
DZ.40,61.87624750499002,159.68063872255487,129.74051896207584,Relative persistent improvement
DZ.41,80.95238095238093,63.492063492063494,182.53968253968253,"Temporary decline, rebounded"
DZ.42,-4.651162790697674,0.0,-116.27906976744185,Improvement then reversal
DZ.43,54.64480874316939,327.8688524590164,273.22404371584696,Relative persistent improvement
DZ.44,62.3608017817372,83.51893095768374,111.358574610245,Relative persistent improvement
DZ.46,78.87323943661973,77.46478873239437,211.26760563380282,"Temporary decline, rebounded"
DZ.47,49.32735426008968,145.73991031390133,224.21524663677127,Relative persistent improvement
DZ.48,50.45871559633028,286.697247706422,412.8440366972477,Relative persistent improvement
EC.A,19.746121297602258,40.84391161259991,21.744240714621533,Relative persistent improvement
EC.B,-7.194244604316549,152.87769784172662,80.93525179856115,Relative persistent improvement
EC.C,9.787928221859707,-12.234910277324635,81.56606851549755,"Temporary decline, rebounded"
EC.E,29.98236331569665,74.95590828924162,88.18342151675485,Relative persistent improvement
EC.F,68.18181818181817,22.727272727272727,56.81818181818181,Relative persistent decline
EC.G,17.233843271932564,17.015298157976897,111.145800811739,"Temporary decline, rebounded"
EC.H,20.411495754408882,15.92096668843893,27.75963422599608,"Temporary decline, rebounded"
EC.I,67.621776504298,5.730659025787967,17.191977077363898,Relative persistent decline
EC.L,19.711679905854663,72.81553398058253,126.50779641070903,Relative persistent improvement
EC.M,31.158357771261002,42.460899315738025,112.41446725317692,Relative persistent improvement
EC.N,143.93939393939394,113.63636363636364,-94.6969696969697,Relative persistent decline
EC.O,29.009304871373836,-1.368363437328954,43.78762999452655,"Temporary decline, rebounded"
EC.P,18.291924177692977,0.9332614376373964,26.753494545605378,"Temporary decline, rebounded"
EC.R,18.206338503034388,25.28658125421443,70.80242751180039,Relative persistent improvement
EC.T,36.570247933884296,72.31404958677686,104.33884297520662,Relative persistent improvement
EC.W,2.336448598130841,5.841121495327101,-35.04672897196262,Improvement then reversal
EC.X,25.34562211981567,28.801843317972352,134.40860215053766,Relative persistent improvement
EC.Y,22.085889570552148,-12.269938650306749,12.269938650306749,Relative persistent decline
EE.37,4.965243296921549,6.493010465205103,14.895729890764647,Relative persistent improvement
EE.79,-4.3978936404143285,7.088710144088884,12.441409640645798,Relative persistent improvement
EG.ALX,-7.090951711204875,0.14650726676043124,-12.746132208157524,Improvement then reversal
EG.ASN,42.287694974003465,-6.065857885615251,25.996533795493935,Relative persistent decline
EG.AST,-8.073224661901579,-16.58353473543477,-24.93957936956857,Relative persistent decline
EG.BH,15.631784628745114,28.224055579678677,21.710811984368217,Relative persistent improvement
EG.BNS,8.583087097228084,13.718868720979316,38.69424511045448,Relative persistent improvement
EG.C,2.481003466489164,3.2849523249682306,9.076841950570113,Relative persistent improvement
EG.DK,-5.445856333123401,-3.7046641721927904,-20.00518652984107,Improvement then reversal
EG.DT,25.661914460285136,13.238289205702646,28.513238289205706,"Temporary decline, rebounded"
EG.FYM,19.656966660242823,-0.4817883985353628,0.9635767970707265,Relative persistent decline
EG.GH,2.6645352591003756e-16,-2.2443090734209687,9.939083039435717,"Temporary decline, rebounded"
EG.GZ,-1.6576218932787126,-7.549042380218341,-13.092045526532509,Relative persistent decline
EG.IS,-15.934627170582226,-3.8304392236976517,5.617977528089887,Relative persistent improvement
EG.KB,19.485903814262024,22.28441127694859,-10.364842454394692,Improvement then reversal
EG.KFS,23.61421824509073,33.557046979865774,-14.914243102162565,Improvement then reversal
EG.KN,22.598870056497173,47.31638418079096,-5.649717514124294,Improvement then reversal
EG.MN,15.494516550960862,-5.03068719187041,18.110473890733473,"Temporary decline, rebounded"
EG.MNF,7.4330708661417315,-14.645669291338582,-8.188976377952757,Relative persistent decline
EG.PTS,27.057497181510712,-6.576475009394964,31.94287861706125,"Temporary decline, rebounded"
EG.SHG,18.601561202458065,2.491280518186348,0.0,Relative persistent decline
EG.SHR,6.144583281784816,-18.866757392057405,-5.979628025897974,Relative persistent decline
EG.SIN,24.80314960629921,56.102362204724415,70.86614173228347,Relative persistent improvement
EG.SUZ,35.97650513950074,84.43465491923642,146.84287812041117,Relative persistent improvement
ER.MA,8.620689655172415,-32.327586206896555,-64.65517241379311,Relative persistent decline
ES.AN,-7.077766034084755,-6.218022537373865,-8.43968386679497,Improvement then reversal
ES.AR,-8.395786654304771,-2.704164413196322,-11.846815524479126,Improvement then reversal
ES.AS,-8.249603384452671,-15.159527586814736,-22.03419707385863,Relative persistent decline
ES.CB,-6.050919054686608,-5.280283137344445,-5.708414202534536,Relative persistent improvement
ES.CL,-7.219455215042425,-7.016661529226627,-11.275328931358395,Improvement then reversal
ES.CM,-4.456744420084102,-13.657765158322249,-21.744599791539372,Relative persistent decline
ES.CN,-12.179094015596249,-11.317503431759105,-15.479424048599551,Improvement then reversal
ES.CT,-5.699347721339652,-3.5598449489755555,-7.407354136252167,Improvement then reversal
ES.EX,-0.6598724246645649,9.53149057848816,-10.6312779529291,Improvement then reversal
ES.GA,-10.02047866935547,-5.666807359814911,-9.614031796651505,Relative persistent improvement
ES.IB,3.7509871018689127,-7.2387470386943935,7.2387470386943935,"Temporary decline, rebounded"
ES.MC,-6.421993277402782,-9.632989916104172,-15.166835187057634,Relative persistent decline
ES.MD,-6.23833500369079,-4.928554710708092,-6.526396648882862,Improvement then reversal
ES.NC,-6.783180481052085,-8.046374805329641,-16.26578992905347,Relative persistent decline
ES.PV,4.103365736896096,2.605311578981649,-1.7911517105498835,Relative persistent decline
ES.RI,25.870372918673457,34.74611256364387,22.705380487133617,Improvement then reversal
ES.VC,-5.082429657095823,-1.0788176158929812,-1.2386424478771265,Relative persistent improvement
ET.AA,2.5631485385919217,14.26268138410021,5.994460291868204,Relative persistent improvement
ET.AF,2.842170943040401e-15,-100.73260073260073,-45.78754578754578,Relative persistent decline
ET.AM,6.881184874500295,14.417720689429188,13.107018808571988,Relative persistent improvement
ET.BE,-10.204081632653063,-59.523809523809526,221.0884353741497,"Temporary decline, rebounded"
ET.DD,-9.101251422070535,-3.555176336746303,-46.92832764505119,Improvement then reversal
ET.OR,7.514394456914218,10.002927686152045,17.566116912267006,Relative persistent improvement
ET.SO,-20.2020202020202,-55.55555555555556,111.1111111111111,"Temporary decline, rebounded"
ET.TI,11.105042781722194,3.1858729291825965,-48.24321864190789,Relative persistent decline
FI.02,-3.054767619463234,-19.637791839406503,-3.2729653065677504,Relative persistent decline
FI.03,10.968921389396709,27.422303473491773,-18.281535648994517,Improvement then reversal
FI.04,43.956043956043956,-10.989010989010989,-32.96703296703297,Relative persistent decline
FI.05,47.16981132075472,-23.58490566037736,-70.75471698113208,Relative persistent decline
FI.06,-282.43021346469624,28.73563218390805,8.210180623973727,Relative persistent improvement
FI.07,14.925373134328359,74.62686567164178,-37.31343283582089,Improvement then reversal
FI.08,-15.050468637346793,-12.842465753424658,0.9012256669069936,Relative persistent improvement
FI.09,-50.31446540880502,31.446540880503143,-31.446540880503143,Relative persistent improvement
FI.10,11.20238984316654,24.271844660194173,11.202389843166541,Relative persistent improvement
FI.11,7.944036044581456,10.967512449608726,11.856770215793217,Relative persistent improvement
FI.12,2.249718785151856,33.745781777277834,36.55793025871766,Relative persistent improvement
FI.13,-37.75883069427528,-30.45066991473812,-42.63093788063338,Improvement then reversal
FI.14,-7.41421568627451,7.506127450980394,4.901960784313726,Relative persistent improvement
FI.15,-10.538922155688622,0.0,-4.790419161676646,Relative persistent improvement
FI.16,-2.123142250530787,53.07855626326963,21.231422505307854,Relative persistent improvement
FI.17,7.936507936507934,71.42857142857142,-222.2222222222222,Improvement then reversal
FI.18,2.235572188300177,11.57179436675202,15.264920228481387,Relative persistent improvement
FI.19,3.4425405175414845,-5.802034580126097,11.217266854910456,"Temporary decline, rebounded"
FJ.C,0.9395552771688067,-7.04666457876605,14.0933291575321,"Temporary decline, rebounded"
FJ.W,35.71428571428571,29.76190476190476,0.0,Relative persistent decline
FM.PNI,-8.438818565400844,-21.09704641350211,-42.19409282700422,Relative persistent decline
FR.20R,10.893246187363834,10.893246187363836,36.31082062454612,Relative persistent improvement
FR.ARA,-6.783769168372667,-14.629765537486964,-10.93611186218085,Relative persistent decline
FR.BFC,-8.767288942634721,-20.595571007482427,-26.830927367545915,Relative persistent decline
FR.BRE,-2.020695836388821,-20.206958363888212,-12.303430294141611,Relative persistent decline
FR.CVL,-1.6959500712299032,-9.666915406010448,-13.228410555593245,Relative persistent decline
FR.GES,-2.375296912114014,8.212462728053772,-30.474554000101076,Improvement then reversal
FR.HDF,-5.383034353546511,-1.7826931950056624,2.5167433341256413,Relative persistent improvement
FR.IDF,-10.761637248442394,-4.2371779311301445,-7.7952514709112135,Relative persistent improvement
FR.NAQ,4.029575807194393,-6.620017397533644,-4.7971140561837995,Relative persistent decline
FR.NOR,7.414045950790287,-3.394709684427788,-1.3578838737711152,Relative persistent decline
FR.OCC,9.059456879967788,-7.4563431110846,-5.21944017775922,Relative persistent decline
FR.PAC,5.542470667041207,-0.8103027290995917,1.2424641846193738,Relative persistent decline
FR.PDL,6.992405172228319,-0.3765141246584478,10.434820026248413,"Temporary decline, rebounded"
GA.1,17.88908765652952,32.79666070363745,44.72271914132379,Relative persistent improvement
GA.2,23.062730627306273,16.14391143911439,0.0,Relative persistent decline
GA.3,-62.211981566820285,-11.52073732718894,-69.12442396313365,Improvement then reversal
GB.ENG,-3.6680207423147464,-6.7857840000130505,-14.06636475002705,Relative persistent decline
GB.NIR,-1.1861478559088214,-5.286093705680617,-10.443258296588535,Relative persistent decline
GB.SCT,-6.364701106356769,-6.521018912121395,-4.922844330796474,"Temporary decline, rebounded"
GB.WLS,-9.16194354261817,-4.2989599955978655,-19.259340780278436,Improvement then reversal
GD.03,-38.15355628827131,-11.775788977861517,-49.45831370701836,Improvement then reversal
GE.AB,-9.404388714733546,-7.836990595611287,94.04388714733543,Relative persistent improvement
GE.AJ,7.092198581560284,8.865248226950355,5.910165484633571,Improvement then reversal
GE.IM,6.382978723404255,31.914893617021278,42.5531914893617,Relative persistent improvement
GE.SK,18.348623853211013,-68.80733944954129,229.3577981651376,"Temporary decline, rebounded"
GE.TB,2.9887738737425282,7.654176993730864,-2.91587694999271,Improvement then reversal
GH.AA,-4.148431801604668,8.091721371261853,-5.014587892049599,Improvement then reversal
GH.AH,-4.684418145956608,-9.040105193951348,-4.10913872452334,"Temporary decline, rebounded"
GH.BE,18.912529550827422,-41.37115839243499,-23.640661938534283,Relative persistent decline
GH.BO,58.11965811965812,119.65811965811966,21.367521367521366,Improvement then reversal
GH.CP,-3.150787696924231,-8.627156789197299,0.0,"Temporary decline, rebounded"
GH.EP,9.64630225080386,124.59807073954983,152.7331189710611,Relative persistent improvement
GH.NP,-1.7953321364452421,2.9922202274087377,26.929982046678635,Relative persistent improvement
GH.TV,51.32962275819418,74.21150278293135,12.368583797155226,Improvement then reversal
GH.UE,39.40886699507389,307.8817733990148,221.67487684729062,Relative persistent improvement
GH.WP,0.0,23.80952380952381,42.32804232804233,Relative persistent improvement
GL.SM,50.87209302325582,3.633720930232558,21.80232558139535,Relative persistent decline
GM.B,10.39411000433088,27.067994802944995,2.1654395842356,Improvement then reversal
GN.C,6.500541711809317,18.95991332611051,50.55976886962803,Relative persistent improvement
GQ.BN,-22.727272727272727,-28.409090909090907,28.409090909090907,"Temporary decline, rebounded"
GR.A,-22.53619803829986,-32.986921999065856,2.919196637085474,"Temporary decline, rebounded"
GR.B,-8.748437778968041,5.188805570433851,-7.811105159792894,Relative persistent improvement
GR.C,39.682539682539684,97.22222222222221,83.33333333333333,Relative persistent improvement
GR.D,-13.954402515723269,-22.847877358490567,-9.33569182389937,"Temporary decline, rebounded"
GR.E,2.349751468594667,7.4559421599638505,-3.1631269769543606,Improvement then reversal
GR.F,-2.0661157024793386,61.98347107438017,67.14876033057851,Relative persistent improvement
GR.G,-20.160353241924238,-14.960492679525913,-15.105740181268882,Relative persistent improvement
GR.H,-134.2062193126023,-98.19967266775777,24.54991816693944,Relative persistent improvement
GR.I,-2.2118053325913083,-5.44032763258346,-6.028953245289211,Relative persistent decline
GR.J,23.194168323392976,57.98542080848244,69.58250497017893,Relative persistent improvement
GR.K,-4.591368227731865,-13.774104683195594,-7.6522803795531065,Relative persistent decline
GR.M,-18.81720430107527,-1.3715163484748738,-10.149220978714068,Relative persistent improvement
GT.GU,-13.155949741315595,12.564671101256467,-7.390983000739098,Relative persistent improvement
GW.BS,1.65016501650165,49.5049504950495,-16.5016501650165,Improvement then reversal
GY.DE,48.220436280137775,-22.962112514351322,74.6268656716418,"Temporary decline, rebounded"
HK.HEA,36.42384105960265,-66.22516556291392,-16.55629139072848,Relative persistent decline
HK.HSO,-13.533579398413305,-6.628908404395232,-31.39451020321582,Improvement then reversal
HK.NST,3.1337047353760448,-3.9171309192200554,-27.419916434540394,Relative persistent decline
HK.NTM,10.649627263045794,-2.6624068157614476,-8.874689385871495,Relative persistent decline
HK.NTP,22.174969623329282,31.8955042527339,4.5565006075334145,Improvement then reversal
HK.NTW,28.871391076115486,-65.61679790026247,0.0,Relative persistent decline
HN.CR,22.16748768472906,73.89162561576354,36.94581280788177,Relative persistent improvement
HN.FM,-8.00474355173436,33.353098132226506,13.341239252890603,Relative persistent improvement
HR.01,-57.08245243128964,-36.99788583509514,-52.854122621564485,Relative persistent improvement
HR.02,-57.6923076923077,48.07692307692309,96.15384615384616,Relative persistent improvement
HR.04,-6.960556844547563,2.9002320185614856,-29.00232018561485,Improvement then reversal
HR.05,-85.52631578947368,-27.412280701754383,-21.929824561403507,Relative persistent improvement
HR.06,65.28189910979228,55.637982195845694,59.34718100890207,Relative persistent decline
HR.08,-8.113344635504966,6.054734802615646,5.449261322354081,Relative persistent improvement
HR.10,-27.777777777777782,-7.71604938271605,-46.2962962962963,Improvement then reversal
HR.11,28.846153846153847,-36.05769230769231,-24.038461538461537,Relative persistent decline
HR.12,-20.74688796680498,44.95159059474412,-34.57814661134164,Improvement then reversal
HR.13,9.975920192638458,-29.239766081871345,-8.599931200550396,Relative persistent decline
HR.14,5.758894292295879,-7.358587151266957,10.877911441003327,"Temporary decline, rebounded"
HR.15,-20.95808383233533,0.0,89.82035928143712,Relative persistent improvement
HR.16,0.0,26.595744680851062,-106.38297872340425,Improvement then reversal
HR.17,-1.7836533417269957,3.1476235442241105,1.0492078480747036,Relative persistent improvement
HR.18,43.126684636118604,20.21563342318059,13.477088948787063,Relative persistent decline
HR.19,23.54920100925147,25.231286795626573,0.0,Improvement then reversal
HR.20,-21.818181818181817,27.27272727272727,-54.54545454545454,Improvement then reversal
HR.21,-4.367232908384445,-5.137921068687582,-7.947721653126105,Relative persistent decline
HT.OU,27.054108216432866,20.04008016032064,10.02004008016032,Relative persistent decline
HU.BA,1.044022968505308,3.6975813467896286,15.660344527579605,Relative persistent improvement
HU.BE,-26.97495183044316,-14.450867052023122,-28.90173410404624,Improvement then reversal
HU.BK,31.5934065934066,-68.68131868131869,41.20879120879121,"Temporary decline, rebounded"
HU.BU,-5.086229329800572,-2.720541269428213,-1.6559816422606513,Relative persistent improvement
HU.BZ,28.32244008714597,15.561780267662616,26.455026455026452,Relative persistent decline
HU.CS,-3.012720374916313,0.27895559027002914,-0.278955590270029,Relative persistent improvement
HU.FE,7.7574047954866,56.41748942172073,7.052186177715091,Improvement then reversal
HU.GS,4.4233807266982605,37.91469194312796,126.3823064770932,Relative persistent improvement
HU.HB,0.798594473726242,-0.9316935526806156,-9.849331842623648,Relative persistent decline
HU.HE,8.519701810436635,13.312034078807242,-74.54739084132055,Improvement then reversal
HU.PE,13.535383257319404,38.2521700750331,-15.44799176107106,Improvement then reversal
HU.SO,21.46558105107328,-192.45003700962252,-77.720207253886,Relative persistent decline
HU.SZ,-4.958677685950411,-4.132231404958677,8.264462809917356,Relative persistent improvement
HU.VA,-8.849557522123893,36.87315634218289,29.49852507374631,Relative persistent improvement
HU.VE,-21.18270079435128,-38.98205354516034,-66.19593998234775,Relative persistent decline
ID.AC,8.087997411840828,10.514396635393076,19.613393723714008,Relative persistent improvement
ID.BA,-2.294893861158921,-0.528429507503699,-6.039194371470845,Improvement then reversal
ID.BB,21.24773960216998,33.90596745027125,15.822784810126583,Improvement then reversal
ID.BE,19.320937752627323,57.49797898140663,-13.33872271624899,Improvement then reversal
ID.BT,14.998585039147253,40.91595132534667,34.43071408357702,Relative persistent improvement
ID.GO,18.867924528301884,44.45890262415962,63.977445239644325,Relative persistent improvement
ID.JA,26.298044504383007,50.57316250842886,40.45853000674309,Relative persistent improvement
ID.JB,-6.41120408424746,-20.734159250170016,-19.637700442525848,Relative persistent decline
ID.JI,1.359932565327339,-1.4048890137679124,4.242764821579095,"Temporary decline, rebounded"
ID.JK,9.262508466830425,43.1502321747717,58.02329092437386,Relative persistent improvement
ID.JT,-3.6458115073544817,-8.590705275950215,11.985081506935423,"Temporary decline, rebounded"
ID.KB,5.754341912534003,26.94078259050011,21.97112366603892,Relative persistent improvement
ID.KI,13.533344203489321,-4.891570194032283,-6.929724441545736,Relative persistent decline
ID.KR,41.775456919060055,43.51610095735421,39.1644908616188,Improvement then reversal
ID.KS,17.966360856269112,43.48241590214067,4.7782874617737,Improvement then reversal
ID.KT,2.889414236931968,-7.551878119254008,-72.89204097714737,Relative persistent decline
ID.KU,51.34899912967798,-4.351610095735422,56.57093124456049,"Temporary decline, rebounded"
ID.LA,15.487770327698552,50.76022287279251,9.679856454811597,Improvement then reversal
ID.MA,14.043177530915951,57.63990777614755,8.383986585621463,Improvement then reversal
ID.MU,37.936913895993186,75.66069906223359,57.54475703324808,Relative persistent improvement
ID.NB,22.50527467375166,15.628662967883098,42.19739001328436,"Temporary decline, rebounded"
ID.NT,24.387028737147375,114.02583706828366,71.18375955707883,Relative persistent improvement
ID.PA,24.655244463017134,52.23568742164647,106.56080234015879,Relative persistent improvement
ID.PB,17.791732077446362,47.09576138147567,10.465724751439037,Improvement then reversal
ID.PD,55.61172901921132,50.556117290192105,20.222446916076844,Relative persistent decline
ID.PS,24.459078080903105,87.01787394167451,0.0,Improvement then reversal
ID.RI,9.520884520884522,44.20410670410671,50.01755001755002,Relative persistent improvement
ID.SA,-28.877327904697278,0.9424715373595713,14.702555982809319,Relative persistent improvement
ID.SB,12.91626888302353,-13.197057337002303,8.84483630033133,Relative persistent decline
ID.SG,24.733057310960994,58.019176291130975,21.791239921551536,Improvement then reversal
ID.SN,15.540626727326842,21.25940728772482,35.2906160976232,Relative persistent improvement
ID.SR,40.17857142857143,104.91071428571428,174.10714285714286,Relative persistent improvement
ID.SS,14.44759206798867,3.186968838526912,19.35788479697828,"Temporary decline, rebounded"
ID.ST,5.705538547175062,0.0,1.3915947676036737,Relative persistent decline
ID.SU,18.18181818181818,8.697244346791175,4.943696786597089,Relative persistent decline
ID.YO,-5.75310679727774,-28.556221369024122,-22.725369885296686,Relative persistent decline
IE.C,6.012978508066917,-7.739477287610882,-19.646365422396855,Relative persistent decline
IE.L,-5.708034057936546,14.793321600152215,9.798791799457737,Relative persistent improvement
IE.M,8.341363526860997,7.5283064321850155,18.21850156588774,"Temporary decline, rebounded"
IE.U,63.71911573472041,32.50975292587776,-84.52535760728217,Relative persistent decline
IL.D,-8.507754856196355,-9.223008583044722,-6.776087938563469,"Temporary decline, rebounded"
IL.HA,-4.99626975335157,-2.825944430628716,-5.086699975131689,Improvement then reversal
IL.JM,-6.217254628012574,-0.46571195715450003,-14.902782628943998,Improvement then reversal
IL.M,0.18554842813974445,8.946084928166252,1.3253459152838891,Relative persistent improvement
IL.TA,5.019706997843386,2.354924270593193,-2.045065813936194,Relative persistent decline
IL.Z,38.029002663509914,32.18407812962415,19.97632435631844,Relative persistent decline
IN.AN,32.773109243697476,-58.8235294117647,-88.23529411764706,Relative persistent decline
IN.AP,6.125109918432942,2.956426817065405,6.367688529063949,"Temporary decline, rebounded"
IN.AR,-0.9624639076034647,22.457491177414184,118.70388193776067,Relative persistent improvement
IN.AS,-5.312827682628451,-11.88395665851101,-9.087731562390772,Relative persistent decline
IN.BR,53.077240809582825,38.03524714305384,48.18945339391437,Relative persistent decline
IN.CG,18.20568428261614,9.131377696609976,16.550622075105583,Relative persistent decline
IN.CH,-11.35061682342597,-31.573898910234206,-28.77621166502358,Relative persistent decline
IN.DL,-14.544825910628514,-8.293307417721046,-17.9182163081466,Improvement then reversal
IN.GA,-1.2056115738711093,-27.67426567295046,2.740026304252521,"Temporary decline, rebounded"
IN.GJ,1.3696149231430965,6.3670115228759645,9.281687908903628,Relative persistent improvement
IN.HP,-10.823975104857258,-2.593244035538718,3.6079917016190857,Relative persistent improvement
IN.HR,-6.305089107636879,0.32168821977739176,15.19976838448176,Relative persistent improvement
IN.JH,-0.18089725036179444,-7.914254703328511,-11.758321273516644,Relative persistent decline
IN.JK,13.091442597974213,11.426797957283526,4.3732189713060405,Relative persistent decline
IN.KA,-6.094650814098367,-8.447194475534815,-6.039744050007391,"Temporary decline, rebounded"
IN.KL,7.735417159996844,4.820540577111736,2.1988430702614936,Relative persistent decline
IN.LA,35.71428571428571,-113.63636363636363,-16.233766233766232,Relative persistent decline
IN.MH,-4.12702141822311,-2.6723834136027254,-0.6656486158424371,Relative persistent improvement
IN.ML,-0.36724201248622845,-14.995715509854328,16.52589056188028,"Temporary decline, rebounded"
IN.MN,8.252902503846691,18.88375996642887,51.05609176108547,Relative persistent improvement
IN.MP,-4.2923850574712645,-7.722701149425287,2.334770114942529,"Temporary decline, rebounded"
IN.MZ,19.469026548672566,76.6961651917404,56.04719764011799,Relative persistent improvement
IN.NL,38.08982376350199,-17.055144968732233,39.79533826037522,"Temporary decline, rebounded"
IN.OD,13.24894675639095,4.241569285319405,4.09859503974684,Relative persistent decline
IN.PB,5.8847251056711425,12.39675593326662,8.812151807984707,Relative persistent improvement
IN.PY,-14.69440832249675,-27.19982661465106,-41.1790203727785,Relative persistent decline
IN.RJ,9.803921568627452,15.66017421943819,0.0,Improvement then reversal
IN.SK,34.959349593495936,5.081300813008131,-4.065040650406504,Relative persistent decline
IN.TN,5.240288432956705,-3.431737644909506,4.709245819291876,Relative persistent decline
IN.TR,15.345854328905176,-28.63032524049473,-36.646816307833255,Relative persistent decline
IN.TS,-4.584104185843047,0.9341365388646367,-9.067959572393303,Improvement then reversal
IN.UK,1.9139359777899294,12.566777436587724,8.097421444495856,Relative persistent improvement
IN.UP,-4.963413175605885,-3.18028116947365,0.5164559164102508,Relative persistent improvement
IN.WB,-15.363513504427516,-15.733313610661003,-19.733878396277795,Relative persistent decline
IQ.AN,11.57556270096463,66.72025723472669,80.38585209003216,Relative persistent improvement
IQ.AR,22.407628128724674,14.302741358760429,48.86769964243146,"Temporary decline, rebounded"
IQ.BA,18.086696562032884,41.85351270553065,35.874439461883405,Relative persistent improvement
IQ.BB,18.39748244977003,28.44347615589446,30.259017187121763,Relative persistent improvement
IQ.BG,12.44678128562455,26.929251099271802,33.15264174208408,Relative persistent improvement
IQ.DA,21.94133078941092,21.464345337467208,44.1211543047937,"Temporary decline, rebounded"
IQ.DI,24.33817250213493,16.01195559350982,72.5875320239112,"Temporary decline, rebounded"
IQ.DQ,52.25653206650831,66.80522565320665,207.83847980997623,Relative persistent improvement
IQ.KA,42.280285035629454,117.5771971496437,166.270783847981,Relative persistent improvement
IQ.KI,40.32997250229148,64.16131989000917,164.98625114573787,Relative persistent improvement
IQ.MA,42.96875,34.1796875,195.3125,"Temporary decline, rebounded"
