area,pre,shock,post,class
CN.GX,13.824125100089493,40.83062502943808,53.83244626568069,Relative persistent improvement
CN.GZ,45.939431544280836,87.7025511299907,120.79485160171508,Relative persistent improvement
CN.HA,13.42670030901823,21.177671306665154,33.1320462298831,Relative persistent improvement
CN.HB,1.0899987521042325,-4.673242313344081,-10.326974158370707,Relative persistent decline
CN.HE,-6.458669722381375,12.370435960206262,15.321978575273016,Relative persistent improvement
CN.HI,26.006711409395972,79.59811441355066,127.2371364653244,Relative persistent improvement
CN.HL,-16.67707744628533,-19.408667717659654,-16.343271496607407,"Temporary decline, rebounded"
CN.HN,11.228412511778785,11.184632960581727,8.255572511445227,Relative persistent decline
CN.JL,-10.751459846657303,-27.113837800788886,-10.303482353046581,"Temporary decline, rebounded"
CN.JS,7.176866899367182,3.441907563927358,10.290662867632479,"Temporary decline, rebounded"
CN.JX,26.067475251349173,29.46662105042434,40.20851037217704,Relative persistent improvement
CN.LN,-11.554583854126895,-21.561858218222884,-9.86660986500227,"Temporary decline, rebounded"
CN.NM,9.706467079873699,21.854169103028884,52.3817877051417,Relative persistent improvement
CN.NX,24.39218178928969,68.13125695216908,114.14799512686055,Relative persistent improvement
CN.QH,35.31949312483149,65.38150444863845,87.17533926485127,Relative persistent improvement
CN.SC,11.64164992317693,17.260568096757673,17.613494596120763,Relative persistent improvement
CN.SD,18.681727730960734,16.127858584218906,12.575764784686674,Relative persistent decline
CN.SH,1.453581468170658,-0.14233355869480124,-4.388618059756372,Relative persistent decline
CN.SN,9.732220350232296,-1.8188083933221013,-8.950451830295604,Relative persistent decline
CN.SX,15.389333407677938,9.374390141905268,45.001719219009914,"Temporary decline, rebounded"
CN.TJ,-3.2767615193771036,-19.58255098484888,-17.779465281064656,Relative persistent decline
CN.XJ,-4.005493247882811,9.098191805905243,80.75837338826581,Relative persistent improvement
CN.XZ,25.89250686543743,70.61592781482935,44.461880476003664,Relative persistent improvement
CN.YN,-1.1393166660266014,25.026562720022532,58.587332676199374,Relative persistent improvement
CN.ZJ,8.835564715536254,26.580301134365463,49.06223788869713,Relative persistent improvement
CO.AMA,42.5531914893617,10.638297872340425,92.19858156028369,"Temporary decline, rebounded"
CO.ANT,-4.230407657465174,-2.3502264763695413,-6.48092755604934,Improvement then reversal
CO.ATL,24.91103202846975,8.035816783377339,-11.09708031990204,Relative persistent decline
CO.BOL,-10.912265386294195,-2.5461952568019792,-7.032348804500703,Relative persistent improvement
CO.BOY,15.410245730945439,15.618492294877136,-25.452357813873846,Improvement then reversal
CO.CAL,-7.234108049869169,-17.700477143296908,-0.7695859627520395,"Temporary decline, rebounded"
CO.CAQ,3.8647342995169085,19.32367149758454,-19.32367149758454,Improvement then reversal
CO.CAU,-4.468980021030495,-0.6572029442691907,-8.762705923589204,Improvement then reversal
CO.CES,9.09090909090909,150.0,178.78787878787878,Relative persistent improvement
CO.CHO,20.710059171597635,59.1715976331361,69.03353057199212,Relative persistent improvement
CO.COR,15.665796344647521,35.90078328981723,55.12039454598201,Relative persistent improvement
CO.CUN,20.377807526401906,6.693440428380188,5.2060092220734795,Relative persistent decline
CO.DC,-0.3689372034559979,-4.8047635798920645,-6.79244851324027,Relative persistent decline
CO.HUI,2.27169468423444,-6.815084052703318,-13.630168105406634,Relative persistent decline
CO.LAG,29.60969044414536,-3.3647375504710633,4.486316733961417,Relative persistent decline
